800000 0.1 二分线序分支 58 58 65 39 64 51 63 64 42 44 35 65 69 19 49 28 72 32 14 59 72 80 73 46 51 78 55 72 68 29 66 64 68 45 54 3 38 13 50 65 18 65 1266 31 52 43 55 57 54 14 56 57 44 3 57 43 8 39 13 59 22 7 53 59 43 32 60 58 44 24 57 24 3 56 59 56 56 27 1 55 52 45 60 9 65 58 52 51 57 33 31 59 59 55 8 53 59 56 56 60 58 45 49 38 60 58 60 17 16 49 54 58 12 59 43 57 57 59 50 60 27 52 60 57 65 37 55 52 59 54 59 36 61 55 60 5 53 16 59 49 59 57 58 58 59 27 24 17 58 35 4 52 37 34 59 17 37 52 37 66 29 55 28 43 9 59 60 51 54 61 35 38 58 58 56 48 53 59 51 54 24 55 53 61 18 30 59 39 56 55 8 53 61 24 58 63 62 35 59 44 39 22 6 37 57 30 24 66 15 66 61 4 64 67 47 76 62 55 71 56 65 35 44 21 37 63 7 54 62 61 57 14 34 60 61 10 11 23 60 23 62 60 12 46 62 58 43 19 51 59 22 55 38 23 46 59 35 11 61 23 26 54 54 39 40 56 27 44 44 60 27 59 57 64 52 18 59 61 61 63 25 19 59 30 30 35 59 0 44 36 28 52 3 57 38 61 59 59 29 6 58 57 58 55 11 62 32 43 61 57 20 4 43 47 37 14 45 63 62 57 35 25 57 33 54 27 47 39 51 29 58 44 49 41 66 54 59 7 47 49 59 59 49 56 4 53 57 60 59 33 60 57 2 34 59 55 36 28 58 32 56 44 59 58 16 37 58 49 55 40 21 44 59 54 59 59 29 58 24 38 49 54 55 59 37 59 51 55 53 57 45 55 60 36 19 34 49 35 50 56 43 11 34 1 54 38 21 18 37 56 58 59 56 57 23 60 50 48 54 17 58 53 30 31 33 33 45 11 58 53 38 22 59 52 45 72 63 65 45 67 50 24 66 66 46 66 45 26 27 68 25 13 69 61 28 28 59 47 42 55 19 39 62 57 51 33 55 51 59 40 31 38 59 7 56 46 28 39 34 34 58 56 5 56 35 43 21 58 54 58 56 54 59 38 2 35 57 59 7 60 
800000 0.1 8线程优化 27 28 41 17 31 24 28 31 19 23 14 28 27 8 23 13 30 17 6 23 26 22 24 18 18 26 22 25 27 11 26 24 29 22 26 3 16 6 23 29 9 28 18 14 24 21 24 28 25 6 26 29 19 3 26 18 6 17 7 34 11 4 23 30 25 16 34 32 23 12 26 13 4 25 29 32 25 13 3 27 24 22 25 8 27 26 26 24 28 15 14 27 39 29 6 27 32 31 30 28 27 19 27 17 30 23 32 9 12 29 34 37 9 28 22 30 26 29 24 30 15 25 32 29 27 18 27 32 34 29 32 18 32 26 30 4 25 8 28 23 27 27 27 26 26 12 12 8 25 23 4 25 21 16 27 8 17 24 16 29 13 25 13 19 4 28 27 25 35 27 15 17 26 25 27 21 22 26 24 26 13 25 24 27 10 14 26 18 37 26 5 24 28 13 33 28 33 22 38 22 20 11 6 18 27 14 13 29 9 28 25 4 27 25 17 30 24 18 28 22 28 14 17 13 15 27 4 22 29 26 25 8 17 28 28 6 7 12 29 12 29 28 6 21 26 30 22 11 28 30 11 33 17 11 20 28 17 6 26 11 15 26 28 18 18 26 14 22 21 36 14 28 27 23 23 9 28 26 26 27 13 10 27 14 15 18 28 3 19 15 16 25 3 28 17 34 34 27 15 5 37 28 29 29 9 33 16 23 32 27 13 4 19 21 17 7 20 31 28 29 17 11 28 15 23 14 26 21 27 17 32 25 29 23 42 38 34 5 33 37 42 36 29 39 7 34 38 41 36 25 32 41 4 22 39 35 19 17 38 17 32 25 30 32 9 18 38 20 26 21 12 20 28 24 37 32 17 33 12 20 22 25 25 28 20 30 38 25 28 25 46 29 30 16 13 17 26 16 24 28 21 8 15 3 25 19 10 9 25 28 29 31 30 27 14 30 34 28 36 10 30 24 15 17 14 15 26 6 30 26 18 10 29 26 18 27 30 28 18 25 18 12 27 29 17 34 18 10 13 25 11 6 27 25 13 11 26 28 18 27 9 18 27 25 24 15 31 25 27 20 14 16 28 5 26 20 14 19 15 14 27 31 3 27 14 17 9 26 28 29 26 33 27 27 4 15 26 26 5 29 
800000 0.1 32线程优化 25 27 34 16 27 21 29 30 18 18 16 34 35 9 19 12 28 13 7 20 34 24 23 16 18 30 20 28 25 11 27 23 26 18 23 3 17 7 19 37 9 30 17 14 24 20 26 27 23 9 27 26 20 4 27 19 6 17 6 29 11 6 27 28 23 14 28 34 21 12 24 11 3 24 30 24 26 15 5 29 27 19 30 5 31 30 38 28 29 17 16 27 28 25 5 25 30 30 27 27 29 22 22 16 26 27 36 11 7 22 25 27 6 29 18 27 26 27 25 28 13 24 28 24 35 17 29 30 27 31 34 16 29 29 33 4 24 10 29 24 28 27 31 30 36 14 16 11 32 21 4 26 18 16 27 8 18 35 16 27 13 27 14 21 6 29 30 28 24 28 17 18 26 27 29 21 35 31 25 25 11 25 24 27 10 14 26 17 29 26 6 26 31 15 31 28 28 16 26 19 19 15 4 17 31 15 13 29 7 31 25 4 37 24 19 31 25 23 29 26 35 17 20 16 30 31 5 25 31 31 28 8 21 44 32 19 11 14 33 14 32 24 7 19 30 25 19 9 24 30 10 26 24 12 22 28 18 6 29 11 12 26 26 18 18 26 15 21 21 39 14 30 31 31 28 10 34 34 34 31 12 13 38 20 18 18 36 4 27 20 18 33 3 34 21 31 34 36 18 10 40 36 41 36 10 30 18 25 31 32 13 4 22 23 22 7 19 32 33 28 17 12 32 14 28 14 22 19 25 13 29 20 22 17 27 27 31 5 20 21 29 37 20 23 4 24 28 31 30 16 27 29 4 15 28 26 17 15 27 22 28 21 28 28 9 18 30 20 26 26 11 24 33 32 34 31 18 33 13 19 23 30 30 30 17 28 23 24 29 31 20 35 29 16 9 15 25 18 22 28 21 6 16 3 24 19 10 14 17 29 31 30 26 30 10 46 22 22 22 10 26 23 14 15 15 14 17 6 27 25 24 11 26 23 18 27 26 25 26 28 18 11 26 27 17 25 16 13 10 27 10 6 29 27 13 13 29 20 20 27 10 18 29 32 27 17 26 33 31 20 17 19 33 6 29 23 21 30 20 17 32 29 5 28 18 29 10 30 26 27 28 27 26 18 3 20 30 27 5 29 

900000 0.1 二分线序分支 54 92 9 44 34 11 1674 76 53 60 74 47 79 28 67 20 21 45 78 69 77 65 43 74 73 43 77 66 41 8 58 65 57 76 26 77 72 51 1 71 77 78 75 11 77 54 31 77 72 75 61 36 46 79 71 55 77 30 7 14 77 75 77 57 8 76 68 8 73 78 37 68 76 1 64 61 78 76 51 77 61 10 72 80 72 97 8 1 56 75 74 66 58 76 29 55 68 72 57 60 12 12 80 8 75 75 67 61 15 78 1 78 57 75 37 74 74 45 42 75 65 67 66 76 73 90 71 77 78 72 58 88 55 61 24 90 33 71 12 76 14 85 6 60 65 73 16 79 81 75 76 75 69 36 62 74 29 17 7 36 29 61 73 76 45 41 52 93 80 40 78 68 16 30 33 44 38 72 44 71 70 76 37 60 76 12 75 77 75 79 54 50 55 36 39 66 75 77 44 71 75 62 72 57 26 66 86 76 49 74 39 0 75 46 63 49 24 75 39 6 48 77 67 67 72 77 65 73 74 76 59 76 57 19 76 44 75 6 75 81 84 8 73 16 53 66 60 19 75 75 27 7 49 45 73 27 30 37 73 64 24 6 76 55 82 37 65 75 69 23 20 78 35 15 73 78 30 72 52 70 44 77 75 66 35 27 73 57 72 75 81 65 54 75 78 27 74 77 65 52 10 61 77 78 63 80 78 33 83 72 31 76 76 72 77 87 86 25 33 70 6 82 87 25 85 39 75 63 78 92 78 52 61 76 46 41 74 65 60 28 75 22 23 18 78 64 81 51 85 3 77 36 83 41 63 68 82 28 20 76 75 77 5 21 67 78 74 73 37 65 76 83 37 74 64 59 75 76 21 2 74 15 43 68 37 71 71 73 6 58 31 29 76 58 64 72 74 72 11 76 77 75 71 65 75 63 16 73 72 8 44 71 75 65 43 78 46 70 40 7 11 70 38 26 77 54 2 48 66 40 72 60 26 74 66 77 51 67 34 74 7 73 66 40 71 28 63 85 81 13 17 75 15 63 77 8 87 78 68 23 77 72 57 51 77 64 35 74 60 73 78 74 55 36 65 60 77 77 57 57 67 41 19 70 77 65 1 83 53 85 89 68 63 56 21 88 85 87 29 45 
900000 0.1 8线程优化 27 54 5 35 16 8 33 48 33 27 35 24 43 16 32 21 10 22 35 32 36 34 30 34 38 23 38 32 32 6 26 31 28 36 13 38 37 33 3 31 39 35 36 5 43 23 5 38 34 34 28 24 21 34 32 24 35 14 14 7 40 37 36 25 15 34 34 4 38 47 17 39 36 4 28 27 42 35 36 40 29 6 36 39 33 36 6 3 34 35 33 32 28 34 15 24 32 35 36 27 6 7 34 5 34 32 31 30 7 36 12 31 26 36 16 32 35 20 29 32 26 37 36 38 34 36 42 33 36 31 21 37 22 23 17 33 15 28 7 30 6 33 13 22 24 31 8 31 33 48 34 32 32 16 28 34 14 21 4 18 16 32 39 35 33 16 22 39 42 17 36 32 7 26 18 19 16 36 21 36 36 47 17 28 38 8 34 35 35 42 22 21 24 18 21 33 40 44 21 31 35 28 34 25 15 33 42 35 21 33 17 3 36 19 28 32 11 33 16 4 21 35 29 31 45 37 32 37 34 42 31 36 26 12 46 20 35 4 36 39 40 5 37 8 36 42 27 9 34 34 18 6 23 20 36 23 15 17 32 30 11 4 31 20 34 18 43 35 41 13 11 40 20 9 53 39 15 33 28 37 24 36 51 32 16 12 34 23 32 33 32 40 23 37 34 13 37 38 31 22 6 38 37 35 30 43 34 14 35 29 13 45 31 32 29 33 31 9 13 27 13 32 34 11 33 17 34 41 39 43 39 27 31 41 25 23 42 45 39 20 48 12 16 8 48 47 56 38 48 5 36 19 46 20 35 33 38 25 9 44 38 31 4 12 35 33 34 33 27 35 38 39 19 41 37 28 36 34 20 4 35 9 19 33 18 34 35 38 14 25 16 14 35 25 31 46 43 32 6 38 35 40 51 39 40 31 8 34 32 14 18 33 31 31 30 38 20 33 20 4 16 35 18 14 38 24 4 22 47 19 34 31 14 34 30 50 23 32 17 38 5 35 43 19 31 13 32 36 39 7 11 39 19 36 42 8 38 42 34 11 43 34 23 23 36 32 15 36 27 40 35 35 22 15 28 29 39 45 26 24 30 19 9 32 34 36 3 37 23 33 35 22 24 21 20 35 35 34 14 21 
900000 0.1 32线程优化 22 47 6 19 15 5 32 35 25 28 34 31 40 18 38 10 10 22 36 48 35 32 21 34 35 22 35 34 19 14 25 35 25 35 15 35 34 36 4 35 36 37 35 6 35 35 6 35 34 40 29 16 20 47 30 25 37 15 6 6 33 36 45 25 5 35 30 5 34 33 26 31 33 3 26 24 34 35 36 35 30 5 34 35 30 39 6 12 26 32 33 31 25 34 23 23 35 32 26 26 7 6 32 5 42 32 30 28 8 33 3 31 24 46 16 33 34 22 18 32 31 29 42 37 37 37 36 35 34 30 21 44 24 26 11 36 14 31 7 41 8 38 4 26 31 32 9 35 38 46 34 34 29 16 30 34 14 16 5 16 14 32 36 35 22 27 20 33 34 16 33 29 8 13 16 29 19 32 20 32 32 36 18 31 47 7 36 34 49 49 34 26 31 33 32 41 50 54 30 46 49 43 64 38 25 38 48 40 29 39 20 14 36 24 36 26 14 36 17 4 30 34 33 33 33 41 51 33 37 42 26 38 28 11 49 22 34 5 35 32 36 6 36 9 23 32 25 18 35 35 14 5 21 32 36 15 19 17 35 31 13 4 50 34 35 19 32 36 34 10 9 38 18 15 32 37 16 36 27 37 23 38 53 32 15 13 36 22 32 32 43 36 27 37 38 15 44 41 45 31 6 32 35 36 38 40 50 19 35 31 14 30 28 31 32 42 31 11 16 31 5 38 39 14 53 21 38 33 45 41 41 24 27 45 21 19 34 30 24 14 36 10 20 7 36 30 35 22 34 13 33 15 35 17 31 44 34 13 11 34 33 32 13 10 31 39 38 34 19 41 35 34 17 35 31 25 35 46 10 4 33 8 18 33 17 34 44 34 4 24 17 14 34 26 31 35 51 31 7 37 37 38 37 33 50 29 8 34 33 6 20 34 41 29 20 36 19 50 19 5 6 34 20 14 36 26 13 24 32 19 34 31 13 45 31 36 24 38 18 36 14 35 32 18 31 13 26 45 34 6 8 36 9 31 36 5 43 36 36 11 35 33 24 24 34 29 25 33 26 32 39 36 22 17 34 28 45 35 25 26 31 18 10 34 37 26 4 46 23 35 37 22 25 21 10 38 35 49 14 19 

1000000 0.1 二分线序分支 3 90 98 41 98 15 59 97 56 66 97 92 29 60 96 97 1672 76 90 93 80 83 88 30 84 60 87 51 4 61 82 81 12 86 10 70 87 89 91 90 38 40 72 11 58 67 64 82 39 92 7 23 54 3 85 115 59 56 91 92 85 46 42 91 28 92 87 41 92 12 68 87 91 93 85 89 93 93 61 94 63 92 29 90 94 21 56 64 62 22 99 11 67 61 44 18 61 89 89 77 71 32 94 48 90 86 87 90 87 54 90 31 92 57 96 93 1 91 7 92 79 74 31 63 91 92 83 71 85 81 27 92 94 54 91 53 54 20 18 93 91 80 84 85 35 79 73 92 93 92 89 77 87 1 47 79 80 13 4 88 82 56 69 91 91 28 93 93 64 81 16 32 92 92 91 89 68 78 92 89 9 84 92 91 91 70 93 92 93 39 52 7 88 81 92 22 68 107 87 91 88 88 66 91 92 90 2 6 26 91 93 7 4 84 91 94 94 29 43 87 35 84 91 13 54 93 57 25 35 62 88 1 87 93 63 94 101 90 93 87 83 37 92 90 63 88 93 87 78 91 79 89 8 27 92 66 84 93 95 58 56 85 25 90 19 85 93 64 66 85 100 62 82 88 88 93 89 56 94 57 75 7 91 86 80 26 71 87 82 24 91 84 67 93 39 84 84 91 94 45 87 84 89 46 102 93 45 93 84 16 93 81 85 87 36 89 82 63 57 26 73 27 46 92 84 88 3 84 88 24 64 57 90 82 86 85 91 50 28 85 91 75 11 79 84 10 90 87 93 79 75 94 95 16 91 21 57 36 100 79 39 95 89 94 88 94 16 53 65 92 97 65 28 80 27 86 101 90 46 82 44 92 89 92 59 30 86 66 45 88 19 78 62 50 89 81 83 40 94 93 84 84 90 94 92 91 91 56 82 7 58 79 91 92 9 2 79 91 90 82 85 24 52 14 88 66 46 10 79 7 34 7 39 80 15 55 89 86 3 83 93 82 87 93 69 96 83 85 88 48 93 91 68 73 81 87 89 93 66 64 18 54 37 64 92 85 82 21 90 92 19 78 66 93 42 46 100 40 12 85 57 89 9 17 85 89 54 20 54 83 87 93 37 89 94 75 63 90 60 91 
1000000 0.1 8线程优化 15 36 40 25 40 7 31 40 24 33 40 39 12 32 38 44 41 31 52 41 35 38 35 14 37 24 45 30 3 25 39 35 7 36 5 37 37 40 40 40 17 17 29 14 26 29 26 37 22 43 13 11 21 4 40 60 26 23 42 41 37 30 18 41 13 43 39 18 50 6 27 38 40 54 39 40 41 42 27 46 42 42 13 36 39 9 24 27 26 11 35 15 29 25 18 8 25 41 38 34 29 25 40 20 43 38 41 39 40 22 40 14 56 27 41 42 4 37 5 39 37 30 13 26 50 38 38 28 38 37 13 42 40 24 41 41 23 8 9 40 38 36 38 40 14 39 34 48 42 42 41 32 39 3 20 37 37 16 4 38 35 23 26 39 41 14 40 51 27 35 7 13 41 38 41 41 46 37 41 40 5 39 42 42 40 29 49 40 43 16 21 5 40 38 42 10 28 45 39 45 37 39 28 40 56 46 3 5 11 41 43 5 4 45 40 42 46 13 18 37 16 35 41 16 22 41 26 11 15 26 39 3 39 54 26 43 41 41 41 45 39 17 53 40 27 37 41 42 32 39 38 40 13 13 41 26 37 42 40 24 23 38 21 37 8 34 43 27 29 43 45 34 36 38 37 40 40 24 51 26 31 5 40 39 36 12 28 47 37 11 39 37 29 40 17 38 35 49 42 20 41 38 40 21 51 40 19 42 38 8 38 36 38 47 15 37 37 26 24 13 30 21 20 42 36 39 4 37 38 18 27 30 41 38 40 50 41 23 12 39 41 28 6 35 50 6 39 40 40 34 34 38 39 16 41 9 23 16 41 32 16 50 44 47 38 38 8 21 26 54 41 27 14 37 13 38 39 49 19 37 21 42 40 41 24 14 46 26 20 38 9 35 28 21 42 56 35 21 41 39 38 39 42 50 41 40 42 23 30 4 26 35 50 41 5 3 36 42 50 37 40 11 24 6 43 31 23 7 46 5 15 5 17 36 9 23 39 39 4 35 55 37 38 41 31 31 37 38 36 21 40 52 28 29 37 40 40 45 32 29 8 33 17 27 41 36 39 10 41 40 8 35 36 41 18 20 41 19 6 37 26 40 5 17 38 39 23 10 23 38 40 51 19 45 43 31 28 39 26 55 
1000000 0.1 32线程优化 4 39 39 16 44 8 24 40 23 26 49 43 14 24 41 43 41 35 40 56 38 40 43 15 40 26 40 21 4 36 40 36 6 40 5 31 38 40 40 48 18 18 29 6 24 29 30 37 29 41 4 10 23 4 39 44 24 36 45 43 38 21 18 40 14 42 39 28 41 6 28 39 43 41 42 56 41 41 26 40 28 41 15 48 41 10 24 32 28 12 37 6 39 27 19 9 25 42 39 36 30 16 55 22 42 39 40 41 40 23 41 14 55 25 40 41 4 39 5 40 41 35 17 35 41 39 38 30 37 39 22 41 41 23 39 23 23 9 10 53 39 36 39 38 17 36 29 39 58 41 46 35 40 3 22 35 36 16 3 38 36 25 25 41 38 13 53 39 27 38 7 14 42 40 41 41 39 37 42 39 5 37 46 59 42 32 40 42 43 18 24 5 42 51 41 11 28 42 39 40 39 41 28 40 53 41 4 4 11 41 43 5 3 40 46 42 54 14 19 37 16 36 42 7 22 41 25 13 25 25 38 4 39 40 27 41 42 41 52 39 37 16 42 41 32 40 42 41 40 40 36 39 4 14 42 27 36 58 40 27 23 38 11 40 8 37 42 28 40 39 42 26 37 39 46 44 42 34 41 25 31 5 45 40 36 11 29 49 34 11 41 38 29 43 17 39 49 41 40 19 39 38 41 24 43 50 19 42 38 7 39 36 39 39 25 38 37 28 24 12 30 12 19 44 47 40 3 39 41 10 27 24 43 38 54 43 42 23 13 39 42 29 5 52 40 6 40 42 41 36 36 48 39 8 49 11 31 18 48 40 28 44 45 43 53 50 9 24 32 60 50 34 16 39 14 38 39 40 33 43 23 42 46 49 32 16 40 33 32 42 8 40 35 29 48 40 43 21 51 43 37 38 45 47 41 42 64 30 34 4 27 44 44 46 7 14 35 39 42 37 48 16 29 19 41 28 24 7 41 5 15 4 26 37 7 24 39 38 4 49 41 39 39 42 31 43 37 42 44 22 41 42 29 42 39 43 40 41 30 27 7 23 25 28 43 38 39 10 55 41 8 35 28 42 20 20 52 20 6 40 25 41 5 7 38 54 24 11 24 40 44 47 19 48 49 47 28 40 27 48 

