500000 0.35 二分线序分支 8 8 8 8 8 8 8 8 8 9 8 8 8 9 8 8 9 8 8 9 8 8 8 8 8 8 8 8 9 8 8 8 9 8 8 8 8 8 8 8 9 8 8 9 8 8 8 8 9 8 
500000 0.35 多线程优化 4 4 4 5 4 4 4 4 4 5 5 4 5 5 4 4 4 4 5 4 4 4 5 4 4 5 4 5 4 4 4 4 4 4 4 4 4 5 4 4 5 4 4 4 4 5 4 4 4 4 
500000 0.5 二分线序分支 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 
500000 0.5 多线程优化 1 1 1 1 1 1 1 1 0 0 1 2 1 0 1 1 1 1 0 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 2 1 0 1 1 1 1 

600000 0.01 二分线序分支 25 25 25 25 25 25 25 25 25 26 24 25 25 26 24 25 26 25 26 25 25 26 25 25 25 939 23 24 24 23 24 23 23 24 24 24 23 25 24 23 23 25 24 23 24 23 24 24 23 24 
600000 0.01 多线程优化 12 11 11 12 11 12 11 12 11 23 11 11 11 12 11 11 12 13 11 11 11 24 12 11 12 12 11 11 12 11 11 11 11 13 11 11 12 11 12 11 11 12 22 11 11 11 12 11 10 12 
600000 0.05 二分线序分支 29 28 28 28 28 28 28 29 28 28 29 28 28 28 29 28 28 29 28 28 27 29 28 29 28 29 28 28 29 29 28 28 29 28 28 29 28 28 28 29 28 28 29 28 28 28 29 29 28 28 
600000 0.05 多线程优化 13 13 23 14 13 14 13 15 13 13 14 13 13 14 14 13 12 14 14 14 13 14 14 13 14 13 22 14 14 14 13 13 14 13 15 15 15 13 13 14 13 13 14 15 14 14 13 24 14 14 
600000 0.1 二分线序分支 5 6 4 4 4 4 4 5 4 4 5 4 5 5 4 4 4 4 5 5 4 4 5 5 5 4 4 4 4 4 4 4 5 4 4 4 5 4 4 4 4 4 4 4 4 5 4 5 4 4 
600000 0.1 多线程优化 2 2 2 2 3 2 2 2 2 2 2 2 2 2 2 3 2 2 2 12 3 2 2 3 2 2 2 3 2 2 2 2 2 2 2 3 3 2 6 2 2 2 2 2 2 2 2 2 3 2 
600000 0.2 二分线序分支 22 23 24 23 23 23 23 23 23 23 23 25 23 23 23 24 23 23 23 24 23 23 23 23 24 23 23 23 24 23 23 24 23 24 23 23 27 24 23 23 23 24 23 23 23 24 23 23 23 23 
600000 0.2 多线程优化 11 11 11 11 12 11 11 11 13 12 14 11 11 11 12 11 11 13 11 10 11 11 11 11 11 12 12 11 11 11 11 11 14 11 10 12 11 11 11 11 11 11 12 11 12 11 11 11 12 11 
600000 0.35 二分线序分支 15 15 15 15 15 15 15 15 15 15 15 16 14 15 15 16 15 15 14 15 15 15 16 15 14 15 15 14 15 15 15 15 15 15 14 14 16 14 15 15 15 15 15 14 15 19 14 14 15 15 
600000 0.35 多线程优化 7 7 7 7 8 7 8 7 7 8 7 8 7 8 7 7 7 8 7 7 7 7 8 7 12 7 7 7 8 7 7 7 8 7 7 8 7 8 7 7 8 7 7 11 7 7 7 8 8 7 
600000 0.5 二分线序分支 9 8 9 8 9 8 8 9 8 9 8 9 8 9 8 9 8 9 8 9 8 9 8 9 8 9 9 8 9 8 9 8 8 9 8 9 8 9 8 9 8 9 8 9 8 9 8 9 8 8 
600000 0.5 多线程优化 4 4 5 4 4 5 4 5 4 7 5 4 4 4 5 4 4 5 4 5 4 5 5 4 5 4 5 8 4 5 4 5 5 4 4 5 4 4 5 4 4 4 5 4 4 5 4 4 5 5 

700000 0.01 二分线序分支 41 41 41 41 41 41 41 41 41 41 41 41 41 42 41 41 42 41 41 41 41 41 41 41 41 41 41 41 41 41 41 42 40 42 41 41 41 40 41 42 41 40 41 40 41 41 41 41 41 41 
700000 0.01 多线程优化 17 146 18 18 17 19 18 18 18 19 18 19 19 18 19 18 18 19 18 931 20 18 18 18 19 19 18 19 19 18 19 20 18 19 19 19 20 18 19 33 18 19 19 18 19 18 19 19 18 18 
700000 0.05 二分线序分支 9 7 8 8 8 8 8 7 8 8 8 7 8 8 8 8 8 8 8 8 8 8 8 7 8 8 8 8 7 8 8 8 8 8 8 7 8 8 8 8 8 8 7 8 8 8 8 8 8 7 
700000 0.05 多线程优化 3 3 3 4 4 4 15 4 4 4 4 4 4 4 4 3 4 4 4 4 4 3 4 3 4 4 3 3 4 4 4 5 3 4 4 4 4 4 4 3 4 4 4 4 4 4 4 3 4 4 
700000 0.1 二分线序分支 50 48 48 48 49 50 48 49 49 49 48 49 49 49 48 49 49 49 49 49 49 49 48 50 48 50 48 50 48 49 49 49 48 49 48 49 49 49 48 49 50 49 55 48 48 49 48 49 49 49 
700000 0.1 多线程优化 26 25 36 60 37 39 23 23 24 25 24 23 23 22 23 22 22 24 23 24 22 23 23 25 22 23 24 24 22 23 24 22 24 22 24 23 23 23 23 29 24 24 23 23 24 23 23 23 23 24 
